premise,hypothesis,label,triplet_nr,measure_1,range_bin,triplet_avg_measure_1
Women dressed in short skirts are going to a party.,The ladies are hoping to impress their boyfriends with their toned legs.,1,165171,0.12966303889876107,0,0.1722485086293337
Women dressed in short skirts are going to a party.,The women are dressed in army pants for the halloween party.,2,165171,0.34708248698924,2,0.1722485086293337
"Two men are in a room, one is sitting and molding pottery from clay and the other standing and gesturing toward the seated man.",The men are painting in an art studio.,2,76379,0.18970721200916865,1,0.1721182719233508
"Two men are in a room, one is sitting and molding pottery from clay and the other standing and gesturing toward the seated man.",The man is throwing pots while his teacher his talking to the other students about his work.,2,76379,0.14909883785835085,1,0.1721182719233508
"Two men are in a room, one is sitting and molding pottery from clay and the other standing and gesturing toward the seated man.",The man is making pots.,0,76379,0.17754876590253288,1,0.1721182719233508
Two women in white tops stand near a man and a woman with luggage on the sidewalk.,The women are standing by some luggage.,0,95786,0.184617797759054,1,0.1720554697744804
Two women in white tops stand near a man and a woman with luggage on the sidewalk.,The people are on their way to the airport.,1,95786,0.13382287549695476,0,0.1720554697744804
Two women in white tops stand near a man and a woman with luggage on the sidewalk.,The women are wearing black tops.,2,95786,0.19772573606743257,1,0.1720554697744804
"A young boy in a orange and black striped long-sleeved shirt, coloring.",A boy is running around.,2,101707,0.1458637645758157,1,0.17163941090995682
"A young boy in a orange and black striped long-sleeved shirt, coloring.",A boy is sitting at a desk.,1,101707,0.1353122513835345,0,0.17163941090995682
"A young boy in a orange and black striped long-sleeved shirt, coloring.",a boy is wearing orange.,0,101707,0.23374221677052026,1,0.17163941090995682
"The plate with the cheeseburger has a knife, fork,and spoon, while the plate with the club sandwich does not.",There are two plates of food.,0,133878,0.02608695652173913,0,0.17162961788536493
"The plate with the cheeseburger has a knife, fork,and spoon, while the plate with the club sandwich does not.",There is a knife near the cheeseburger,0,133878,0.23185090261351277,1,0.17162961788536493
"The plate with the cheeseburger has a knife, fork,and spoon, while the plate with the club sandwich does not.",There is a knife inside of the club sandwich,2,133878,0.2569509945208429,1,0.17162961788536493
A little girl swings high in artistic photograph.,The girl laughs as she swings higher.,1,122194,0.19593042872028965,1,0.17139557657078264
A little girl swings high in artistic photograph.,The girl is running.,2,122194,0.142396852540373,0,0.17139557657078264
A little girl swings high in artistic photograph.,The girl is on a swing.,0,122194,0.17585944845168533,1,0.17139557657078264
A waiter carries a tray of tall glasses and one black mug.,A waiter is serving a group of people.,1,78689,0.21025607399482604,1,0.17139502580263852
A waiter carries a tray of tall glasses and one black mug.,A waiter is sitting down on a couch.,2,78689,0.13387137030840893,0,0.17139502580263852
A waiter carries a tray of tall glasses and one black mug.,A waiter carrying drinks.,0,78689,0.17005763310468058,1,0.17139502580263852
Two firemen standing next a firetruck in the dark.,Two firemen get ready to go fight a fire,1,141481,0.17025342211095468,1,0.17127413004752035
Two firemen standing next a firetruck in the dark.,Nobody is standing.,2,141481,0.14668709418413117,1,0.17127413004752035
Two firemen standing next a firetruck in the dark.,The men are sitting in chairs.,2,141481,0.1968818738474752,1,0.17127413004752035
little girl wearing dress and boots holding lollipop and fence,This little girl went to the rodeo with her family.,1,160530,0.10731893458311728,0,0.1711740834402279
little girl wearing dress and boots holding lollipop and fence,The little girl wore pants to the party.,2,160530,0.12065226791645065,0,0.1711740834402279
little girl wearing dress and boots holding lollipop and fence,A little girl with a lollipop by the fence.,0,160530,0.28555104782111573,1,0.1711740834402279
Man giving female a leg up onto tree.,A man is helping a woman pick apples,1,119148,0.11954623003487377,0,0.17092539707720622
Man giving female a leg up onto tree.,A man is muscularly built.,1,119148,0.19239685254037298,1,0.17092539707720622
Man giving female a leg up onto tree.,The man can't see the female.,2,119148,0.2008331086563719,1,0.17092539707720622
One man wearing all black is standing close and listening to another man wearing a green vest and brown pants.,Two men are playing tennis.,2,116183,0.02608695652173913,0,0.17085811357509473
One man wearing all black is standing close and listening to another man wearing a green vest and brown pants.,A man whispers in another man's ear.,1,116183,0.19978668194783128,1,0.17085811357509473
One man wearing all black is standing close and listening to another man wearing a green vest and brown pants.,A man listens to another man.,0,116183,0.28670070225571376,2,0.17085811357509473
The girl in a pink shirt jumps high over the grass.,The girl is incapable of jumping.,2,2627,0.20789014791681548,1,0.17058958764679397
The girl in a pink shirt jumps high over the grass.,A boy lies down.,2,2627,0.0857142857142857,0,0.17058958764679397
The girl in a pink shirt jumps high over the grass.,The girl is stretching her arms to the sky.,1,2627,0.21816432930928067,1,0.17058958764679397
Three men with drums and tattoos stand near a guy playing the bagpipes.,Four men standing near each other.,0,3323,0.15451053657563457,1,0.1703744019390027
Three men with drums and tattoos stand near a guy playing the bagpipes.,The men are on a stage.,1,3323,0.20210213266573893,1,0.1703744019390027
Three men with drums and tattoos stand near a guy playing the bagpipes.,The men are all sitting down.,2,3323,0.15451053657563457,1,0.1703744019390027
Woman wearing black and kneeling on rollerskates with deer face antlers on top of her helmet.,Woman in black kneeling on rollerskates.,0,17341,0.384257640102058,2,0.16991786314174281
Woman wearing black and kneeling on rollerskates with deer face antlers on top of her helmet.,"Woman riding a snowboard down a mountain, as it snows heavily.",2,17341,0.0627479746615852,0,0.16991786314174281
Woman wearing black and kneeling on rollerskates with deer face antlers on top of her helmet.,"Woman riding a snowboard down a mountain, as it snows heavily.",2,17341,0.0627479746615852,0,0.16991786314174281
"A person on an all-terrain vehicle, sending up clouds of dust.",Four wheeling in the dirt.,1,94395,0.03333333333333333,0,0.16962653479665082
"A person on an all-terrain vehicle, sending up clouds of dust.",A person lays on the couch.,2,94395,0.21389575074531042,1,0.16962653479665082
"A person on an all-terrain vehicle, sending up clouds of dust.",A person riding a vehicle.,0,94395,0.26165052031130875,1,0.16962653479665082
A group of preteens jumping at the same time.,Preteens trying to take a picture,1,142720,0.12053207288430257,0,0.16909721996899338
A group of preteens jumping at the same time.,Preteens smoking,2,142720,0.11476824238627434,0,0.16909721996899338
A group of preteens jumping at the same time.,Preteens jumping,0,142720,0.2719913446364032,1,0.16909721996899338
An Asian with a man in a beige shirt laughing.,Two friends share a laugh.,1,21304,0.0857142857142857,0,0.1684714717345123
An Asian with a man in a beige shirt laughing.,A man and an Asian laugh.,0,21304,0.3768429866321084,2,0.1684714717345123
An Asian with a man in a beige shirt laughing.,Two friends share a laugh.,1,21304,0.0857142857142857,0,0.1684714717345123
An Asian with a man in a beige shirt laughing.,Two people are sad.,2,21304,0.04285714285714285,0,0.1684714717345123
An Asian with a man in a beige shirt laughing.,A man and an Asian laugh.,0,21304,0.3768429866321084,2,0.1684714717345123
An Asian with a man in a beige shirt laughing.,Two people are sad.,2,21304,0.04285714285714285,0,0.1684714717345123
A woman with a blue scarf is reading a magazine in front of a painting of sunflowers.,The woman is reading indoors.,0,168018,0.23808055486143398,1,0.16820922784719236
A woman with a blue scarf is reading a magazine in front of a painting of sunflowers.,The woman enjoys wearing scarves.,1,168018,0.091712472854321,0,0.16820922784719236
A woman with a blue scarf is reading a magazine in front of a painting of sunflowers.,The woman is sewing.,2,168018,0.17483465582582203,1,0.16820922784719236
"A lady in black, Victoria L. Leak, sitting on her desk with her glasses off.",The lady is wearing glasses.,2,48300,0.14874823213217214,1,0.16774034515520705
"A lady in black, Victoria L. Leak, sitting on her desk with her glasses off.",The lady goes by Vikki with her friends.,1,48300,0.20572457120127688,1,0.16774034515520705
"A lady in black, Victoria L. Leak, sitting on her desk with her glasses off.",The lady is sitting down.,0,48300,0.14874823213217211,1,0.16774034515520705
A man is playing a set of drums on a city street.,A woman works the street corner.,2,139055,0.15270721658639974,1,0.16742497274579607
